courier_id,current_x,current_y
2986,8.6263,4.5288
2987,5.4465,7.9143
2988,6.9707,5.2392
2989,9.6475,6.0717
2990,12.8969,7.1928
2991,7.52,5.8497
2992,8.3246,9.7014
2994,11.8215,7.3482
2995,3.3577,8.658
2996,9.6398,6.2604
2997,5.0984,8.4804
2998,8.8042,6.3048
3000,5.493,9.2352
3001,5.5084,9.2241
3003,9.3148,5.8719
3004,4.5027,8.7024
3005,4.8895,7.0374
3007,13.098,7.3704
3008,8.8197,6.3381
3009,4.727,4.0071
3010,4.8973,7.0374
3011,5.9958,2.9859
3012,6.9242,5.7054
3013,3.466,5.328
3014,7.2028,4.3179
3015,8.2704,6.4491
3016,6.8391,5.9607
3017,5.5007,9.324
3018,6.5684,4.4622
3019,4.7193,11.5551
3020,3.3577,7.326
3021,5.5007,9.3351
3022,5.1526,7.1151
3024,6.5761,9.102
3026,3.3964,9.6015
3027,4.5182,5.0061
3028,7.3652,9.435
3029,5.4311,4.2069
3030,9.6475,6.2715
3031,7.5509,7.0707
3032,5.6322,2.9748
3033,8.6031,7.8921
3034,5.7328,9.0909
3035,7.1795,3.4299
3036,4.6574,11.8992
3038,5.5007,9.2796
3039,3.76,10.2009
3040,4.6033,5.6499
3042,9.6939,3.774
3044,4.7193,11.877
3045,5.5317,9.3351
3047,7.4194,7.0929
3048,7.195,4.2957
3049,8.7965,8.0697
3053,8.0383,3.6519
3057,5.7947,5.6721
3058,12.8969,7.2039
3061,7.6979,2.5197
3062,5.9262,5.2725
3063,8.2781,8.7912
3064,8.6031,7.9032
3065,7.373,10.7559
3066,5.5317,4.5066
3069,5.787,12.1545
3070,6.754,4.884
3071,8.8352,6.327
3073,4.2396,6.6822
3074,5.7792,10.4451
3075,4.9978,6.771
3076,7.2182,10.2342
3078,7.9068,9.2574
3079,5.8489,8.1696
3080,7.226,4.5843
3081,6.754,4.8729
3083,4.7812,11.433
3084,5.346,8.1474
3085,5.1758,8.4915
3086,9.1678,7.659
3087,12.9742,7.2372
3088,6.2666,4.551
3090,4.7348,10.5783
3091,7.4581,9.4128
3093,5.9572,4.884
3094,3.7136,7.5147
3095,5.3847,8.1474
3097,12.8195,7.2372
3099,7.4116,10.212
3100,3.3731,10.2453
3101,4.2242,8.1474
3102,5.3769,5.8386
3103,5.787,4.1292
3104,5.4465,7.9476
3106,5.8102,5.6499
3107,6.5993,3.9183
3111,5.315,7.9587
3113,7.0171,5.1726
3114,3.3731,8.2917
3115,3.3654,7.4814
3117,6.9939,4.7175
3119,8.8661,5.2392
3121,3.5434,10.9668
3122,3.7677,10.212
3123,7.0016,5.1171
3126,4.3712,6.6822
3127,5.7483,5.1282
3128,7.1022,6.3936
3129,4.2319,5.0505
3130,7.9532,9.1353
3131,3.3499,5.2281
3132,6.901,6.1272
3134,6.5297,9.0132
3137,3.4582,5.439
3139,6.9165,4.8396
3140,4.9437,6.4824
3141,4.8663,5.4612
3142,4.17,7.0596
3143,7.1254,4.9617
3144,6.9242,4.995
3145,6.2047,10.2786
3146,4.201,8.2362
3150,5.4465,7.9143
3151,6.8778,4.9506
3153,3.6439,10.2009
3154,4.8508,7.0929
3156,5.7173,9.0354
3158,7.4813,9.4017
3159,3.5588,10.9446
3160,9.1214,3.8628
3162,5.7096,9.1131
3165,9.2607,6.9153
3166,5.7251,9.102
3167,7.6051,7.3926
3168,5.5084,4.4067
3170,11.071,6.882
3171,3.729,10.2009
3172,7.5586,9.0132
3174,6.9629,5.1282
3175,6.8778,4.6398
3176,7.0093,5.1171
3177,7.9919,5.1504
3178,7.4194,10.2342
3179,5.052,7.3371
3180,6.2898,7.992
3181,11.8137,7.3704
3184,8.9512,7.9587
3185,3.7522,10.212
3186,7.9919,5.4723
3189,8.6185,4.7175
3191,6.5606,8.2473
3192,7.7056,3.0636
3195,3.0637,12.7206
3197,7.0635,9.1797
3198,4.8973,7.0374
3200,6.5374,8.3472
3201,5.4079,8.9133
3202,7.1718,4.0959
3203,9.6475,6.2271
3206,7.4503,8.5248
3207,6.0423,5.5167
3208,5.9107,7.9587
3209,6.3208,7.9698
3210,7.0403,5.5278
3211,3.3345,10.3341
3212,5.4079,8.1363
3215,8.8197,6.3381
3217,4.8431,8.0031
3218,3.5356,10.9113
3219,6.5606,8.7468
3221,3.5434,4.3623
3223,4.5027,8.0475
3226,6.4291,9.99
3228,5.4852,4.107
3229,3.5743,4.5399
3231,7.9687,5.4279
3233,6.9165,6.0051
3234,9.5547,4.5843
3235,4.4331,6.0606
3237,5.934,5.2836
3238,7.9919,5.4168
3239,7.7753,1.7649
3241,3.3886,10.2342
3242,3.76,10.212
3245,3.729,10.2009
3246,7.2646,7.0041
3247,6.3827,1.4541
3248,7.6669,5.5833
3249,6.5529,8.1141
3251,3.3499,8.6136
3253,7.7211,1.9425
3254,8.2008,10.0788
3257,7.4581,9.4461
3259,5.7328,9.102
3260,5.2918,6.0162
3262,8.3168,2.3199
3265,7.079,5.9607
3266,6.932,10.3452
3267,7.9996,9.324
3268,5.2454,1.9758
3269,9.1833,5.7165
3270,5.5084,7.9365
3271,5.3769,8.1585
3273,6.7308,8.4804
3274,6.6612,9.0243
3276,5.8334,9.0576
3277,7.3652,5.3724
3278,3.7677,10.212
3279,6.5451,9.5793
3280,9.6707,6.5601
3282,3.2958,9.9678
3283,7.8217,5.6499
3286,8.6495,7.8921
3287,3.2648,5.5278
3290,6.4678,3.0858
3291,7.8913,5.4723
3292,2.5995,7.5369
3293,6.8856,5.7276
3294,7.5432,7.326
3295,8.0228,5.4945
3297,6.8623,6.0495
3298,7.7753,4.5066
3302,4.8431,5.4723
3304,3.4196,7.0485
3307,7.0093,5.0616
3312,6.6767,4.9062
3313,7.5045,5.0616
3315,4.7038,11.8881
3316,6.9939,1.9536
3317,6.5761,8.7468
3318,12.8891,6.9375
3320,2.8857,4.1514
3322,7.373,10.2231
3324,6.3285,8.4138
3325,7.7056,5.4834
3330,6.6844,8.9577
3331,11.5817,6.9042
3332,6.9784,5.1282
3333,3.6671,10.8669
3334,7.342,5.1504
3335,3.319,10.3896
3337,8.7965,6.3381
3338,7.4039,4.2735
3340,3.8683,8.4471
3342,2.8238,0.3885
3344,8.0383,3.663
3345,3.76,10.2009
3346,3.3267,10.3785
3349,7.8062,5.3058
3350,7.8294,4.9284
3352,4.4253,7.0929
3355,4.3015,9.546
3356,6.5451,3.7296
3358,8.634,8.1807
3359,11.8447,7.8699
3360,7.8681,3.2523
3363,5.3847,8.103
3366,4.3634,7.9365
3367,6.3285,5.772
3369,7.0944,4.9506
3370,4.9591,6.9819
3371,4.2319,6.5046
3372,10.2587,5.6388
3373,8.8274,6.327
3378,5.5858,4.1403
3380,5.168,6.6378
3381,6.6689,10.2786
3384,3.6749,10.2897
3385,5.8411,8.214
3390,5.3847,8.103
3391,8.1002,9.8679
3392,3.8606,7.104
3394,7.752,2.109
3395,4.7116,11.8881
3397,7.93,5.4612
3398,7.0867,5.9718
3402,7.2492,5.2392
3407,3.729,7.1373
3408,8.812,6.3381
3409,9.663,6.0273
3413,7.5741,5.1171
3415,4.6419,9.8901
3416,7.6592,5.6499
3417,8.3013,5.6832
3418,7.2414,4.9395
3419,7.1099,5.7276
3420,3.4118,4.329
3421,6.5761,4.9173
3422,7.489,5.8053
3423,5.5084,4.4511
3424,4.1236,7.0374
3425,7.0403,4.8063
3426,3.76,10.3785
3427,7.4116,6.6711
3428,5.2763,4.0959
3429,8.7733,6.3381
3430,4.9901,10.3896
3431,3.8141,6.2271
3432,6.6612,6.6711
3433,6.1274,8.3916
3434,5.1448,6.2937
3435,6.5993,11.6328
3436,7.8913,4.2624
3437,5.1216,7.3038
3438,5.315,9.324
3439,8.812,8.214
3440,13.0671,7.2483
3441,8.4329,4.1847
3442,11.8989,7.1928
3443,9.957,7.0596
3445,8.1621,8.8356
3447,5.8024,9.0243
3448,6.8314,5.9829
3449,6.6457,9.2352
3450,6.1119,9.0576
3451,7.0867,5.9718
3452,3.5279,4.9284
3454,8.046,5.7054
3455,7.0171,5.1393
3456,5.2686,7.9476
3458,4.2242,5.0616
3459,3.6749,10.8669
3460,4.7038,11.8881
3461,5.5626,9.3462
3462,7.0867,5.9718
3463,5.2609,4.0404
3464,7.2801,4.8951
3465,5.7947,5.0616
3466,9.1756,5.4501
3467,7.8449,7.9365
3468,9.1833,6.1383
3469,7.0171,5.1837
3470,7.5277,4.4289
3471,5.64,9.1464
3472,5.5084,9.3462
3473,5.2222,6.6378
3474,7.2182,3.1524
3476,7.5586,6.0828
3478,6.901,10.3341
3479,6.8856,4.2069
3480,5.5317,4.551
3481,7.1563,9.4794
3482,3.3964,8.9022
3483,4.7425,7.5369
3484,8.6418,4.9284
3485,3.6594,10.8669
3487,3.8992,9.2685
3488,9.222,6.3492
3489,7.079,5.4057
3492,6.344,5.0616
3494,4.7193,6.1494
3495,6.1428,5.1837
3497,7.0093,5.1504
3498,5.0675,7.3149
3499,5.7173,9.102
3500,3.6594,7.3704
3501,3.7754,7.0485
3502,6.932,5.7609
3503,3.7213,10.212
3507,6.9474,6.3825
3508,7.0171,5.1615
3509,5.1061,6.6489
3510,5.2067,7.7811
3511,12.8969,7.104
3513,5.5007,9.3462
3514,6.7618,10.0011
3516,6.5451,6.1161
3517,9.6398,6.3048
3518,4.9669,9.0132
3519,7.6747,3.441
3520,4.8818,8.4582
3521,8.0228,4.9506
3522,5.8334,8.5137
3523,5.8489,6.3048
3524,1.996,11.766
3525,9.6552,6.0273
3526,9.9492,7.0374
3527,7.8139,7.437
3528,12.7886,6.8265
3529,9.6398,6.3825
3530,7.8526,5.0505
3532,5.7019,5.7165
3533,11.8215,7.3815
3534,5.7792,5.6832
3535,5.8953,7.5813
3536,5.1061,7.0818
3537,8.7269,7.8588
3538,5.5317,3.5631
3539,7.4735,9.2019
3540,11.9762,6.9597
3541,12.9742,6.5823
3543,4.8586,6.438
3546,7.9609,5.5611
3548,8.6263,7.9698
3551,5.8024,9.0243
3552,11.837,7.3038
3553,7.6515,4.8618
3554,7.0093,5.0616
3557,4.5568,2.4309
3558,9.5082,6.3492
3559,6.5065,5.5722
3561,4.7038,11.8881
3565,4.2164,6.0051
3566,11.6745,7.8588
3567,5.1835,8.325
3568,6.9629,8.2473
3569,4.4098,6.438
3570,5.7251,9.0909
3571,6.4059,5.4945
3572,7.5741,7.992
3573,4.8973,5.0505
3574,5.2067,4.9506
3576,8.3323,6.6822
3577,11.8137,7.326
3579,8.7733,6.3381
3580,7.2182,4.3401
3581,7.5122,5.1504
3582,8.9203,7.5702
3583,9.5237,4.3845
3585,3.1643,12.1878
3586,5.7483,5.1948
3587,4.8663,6.1272
3589,7.9068,5.4612
3591,7.3962,5.2836
3595,8.3555,8.991
3597,9.6398,6.3492
3600,4.6652,10.5783
3602,7.5045,8.5248
3603,5.6709,0.555
3604,5.8566,6.2937
3605,6.7463,10.4118
3606,3.5434,10.8891
3607,7.2801,7.215
3608,5.9804,4.5954
3610,5.5007,9.3684
3611,4.874,5.2725
3613,5.4001,7.9587
3614,4.6961,2.6862
3616,6.9939,5.3502
3618,7.226,4.5066
3619,8.8274,6.1938
3623,5.7637,4.9062
3625,4.0075,8.2473
3626,7.9532,5.0949
3627,7.342,5.1726
3628,7.0016,5.0172
3632,8.5334,5.0394
3634,4.2164,5.994
3636,4.1004,6.2271
3637,12.9897,7.2039
3638,5.6709,4.0959
3639,8.4561,4.6731
3640,5.8798,6.0384
3642,7.93,8.0253
3646,5.5162,3.4965
3647,5.7637,3.5631
3648,12.8969,7.0374
3649,5.2145,7.5813
3652,7.8371,5.6721
3653,4.9514,8.6691
3654,5.4698,0.5439
3655,8.6108,7.9032
3657,5.787,4.0737
3658,8.224,6.4269
3660,3.5434,10.9113
3662,7.4348,5.3613
3664,7.6515,5.5944
3666,3.3886,7.4814
3667,5.4543,4.2069
3668,9.6552,6.0495
3670,5.7096,9.102
3671,9.2375,8.1252
3677,3.729,10.1898
3679,8.665,6.3492
3680,3.6749,10.1898
3682,3.613,8.3139
3684,8.6495,8.103
3685,6.9939,4.995
3686,7.3962,5.5389
3689,7.489,5.1282
3692,5.0984,7.1484
3693,9.0982,8.4027
3694,12.9046,7.2039
3696,6.9861,8.6025
3697,3.4505,5.4279
3702,8.5799,7.0485
3708,12.8118,6.8709
3709,7.4503,9.4461
3710,6.0423,5.5278
3711,7.6437,5.106
3712,4.2551,4.9839
3713,5.8024,9.2574
3715,3.3113,6.7932
3716,8.5799,4.5177
3717,7.373,5.3613
3718,8.5953,5.6055
3719,4.2242,5.1948
3720,3.3886,9.435
3721,6.6689,10.3341
3722,3.4815,10.4118
3723,5.9958,5.5056
3724,4.9205,6.8598
3725,3.6903,10.2786
3726,5.5317,9.7569
3727,4.9901,0.5994
3728,7.1254,11.0778
3729,5.0907,5.1393
3730,7.0558,5.3169
3731,5.5781,9.3462
3732,6.5297,9.2796
3733,4.7193,4.2402
3734,5.0056,5.3169
3735,5.5084,4.5288
3736,5.7251,9.0798
3737,6.8314,8.658
3738,5.64,9.1464
3739,7.3652,5.328
3740,3.7832,10.6116
3742,5.199,7.8033
3743,3.8683,5.5722
3745,7.6515,3.6963
3747,7.1873,6.0384
3750,7.0016,5.0616
3751,5.1216,7.2927
3752,4.8663,8.436
3753,5.7251,9.102
3754,5.6168,9.0243
3756,6.9165,4.9062
3757,7.0867,5.994
3758,6.3904,0.8769
3760,7.8139,5.2947
3762,8.3168,8.9244
3763,4.8508,3.6852
3764,7.5045,7.0374
3767,7.4348,6.6822
3768,7.5354,9.8013
3771,12.8737,7.2705
3772,7.8913,6.4269
3773,9.6243,5.7276
3774,3.1952,0.5328
3777,5.493,9.2241
3779,5.6632,4.7397
3783,7.7753,7.8033
3784,5.8411,5.328
3786,7.5045,4.9062
3787,5.2145,11.5329
3788,4.7348,9.0021
3789,11.8447,7.3926
3791,12.8814,6.9042
3793,5.7328,9.0687
3794,7.8371,6.438
3796,4.4021,6.0273
3799,9.6552,6.0273
3801,4.8508,6.3492
3804,5.9494,5.1282
3805,4.2164,5.9496
3807,3.1488,4.6065
3809,8.3632,9.5349
3811,3.3345,10.5339
3813,4.9824,6.6822
3815,12.8504,6.8154
3816,4.6342,5.4612
3817,6.6148,4.9728
3818,4.2474,5.0172
3821,6.1506,5.5278
3822,7.6747,3.3855
3823,3.3809,9.768
3824,13.0748,7.3038
3825,3.7058,10.2231
3826,2.9167,7.4481
3827,11.0169,6.3492
3829,6.7386,11.877
3830,5.5935,5.8497
3832,11.8447,7.3371
3833,8.781,6.327
3835,7.9223,5.4501
3837,6.6999,11.5551
3838,5.1216,7.3038
3839,3.3345,10.4007
3840,8.8274,12.6096
3842,5.4079,3.6186
3843,9.0827,5.661
3846,7.2414,4.8063
3848,4.3789,9.1797
3849,5.7019,5.7054
3852,5.493,3.0858
3854,5.493,9.2352
3855,7.8526,7.9476
3857,3.7213,10.2009
3859,7.5354,5.1615
3860,4.6961,4.8285
3869,6.0268,4.5066
3870,12.9046,6.7488
3872,6.2821,5.1282
3873,5.1835,5.7387
3874,5.5549,8.7246
3876,1.3075,8.8689
3881,7.0867,5.9718
3882,4.8895,7.0707
3884,7.1563,5.9274
3888,8.0151,9.7458
3892,5.9881,5.1615
3896,4.1236,7.0596
3897,7.0171,5.0727
3899,7.0635,6.327
3903,8.6959,7.8921
3904,7.3652,5.5389
3909,4.8431,10.0233
3911,5.2222,9.0132
3914,8.2317,3.7851
3915,6.7308,5.4945
3920,8.7733,6.327
3921,10.3051,3.7185
3923,7.3497,5.1837
3925,7.7211,7.9254
3926,4.7657,9.7347
3927,7.3188,3.2523
3928,5.4156,6.0273
3929,7.636,2.775
3931,5.4001,2.9859
3932,6.9088,5.0727
3933,9.8022,4.3179
3934,7.5509,3.108
3935,8.9125,8.1585
3936,4.8663,7.7589
3937,5.7405,4.9062
3938,3.7522,10.2009
3939,2.2823,4.4178
3940,4.8895,7.0485
3941,8.0306,9.3462
3942,6.2047,8.1141
3943,3.76,10.1898
3944,4.1778,8.7135
3945,5.1293,7.9476
3948,7.1331,4.9617
3949,6.7618,4.884
3950,7.0016,5.1171
3951,9.2297,5.8719
3953,4.2783,4.9839
3955,6.8778,10.0788
3956,3.3267,10.3341
3957,5.1526,6.216
3958,8.1311,6.4713
3961,5.2841,8.7357
3963,9.1911,5.8608
3966,5.7328,9.102
3967,6.05,7.9698
3970,3.9379,10.2009
3973,5.3692,9.3684
3975,6.2666,8.1474
3976,2.9631,0.7104
3979,6.7618,9.5904
3980,5.5162,9.3462
3982,7.9764,9.102
3983,12.5642,7.1484
3984,7.8139,4.5066
3985,5.5703,7.5258
3987,5.8179,8.0919
3991,5.1912,8.4027
3993,7.3652,8.1585
3997,3.3422,10.0011
4001,6.1274,5.9163
4002,6.3827,5.3946
4003,4.905,7.0485
4007,6.5065,10.6893
4009,6.2744,8.4693
4010,5.8875,7.5591
4011,4.2474,5.8053
4012,4.1236,0.6216
4014,5.7096,9.0576
4015,3.6749,8.3472
4017,1.1992,5.8275
4019,5.7251,9.0909
4020,4.6961,7.9365
4021,5.6477,5.8608
4022,5.5007,9.2796
4023,4.905,6.0051
4026,8.1234,8.8689
4030,3.4196,11.766
4031,4.5568,9.0243
4032,5.2531,4.329
4033,5.2609,6.2715
4034,6.0964,5.8719
4036,8.8274,6.2382
4038,8.6572,4.8285
4041,3.9921,6.2382
4042,4.5104,8.5581
4044,5.2531,9.3351
4045,7.4735,5.7609
4048,7.5586,5.0172
4049,3.8373,10.212
4050,7.0171,5.0505
4051,10.5372,4.2402
4052,11.5662,7.3149
4053,7.4967,9.3795
4054,8.5953,7.8921
4058,9.0363,5.5389
4060,6.4523,5.7942
4064,6.8778,5.7609
4066,3.3499,9.1131
4068,11.9685,6.9042
4069,6.2976,8.1696
4070,7.0016,5.0283
4071,7.2646,4.9173
4072,5.0597,7.326
4073,8.5102,4.551
4074,6.6844,5.3058
4075,7.4658,8.2473
4076,7.0248,5.1393
4077,4.4563,9.5904
4079,4.8895,8.4249
4080,5.7328,4.8951
4081,4.6265,9.6348
4082,6.0036,5.55
4083,7.6205,8.5248
4084,6.9242,4.9506
4087,6.5761,9.0243
4088,7.2801,4.6176
4090,6.8701,8.6469
4091,8.2549,8.8245
4092,4.9205,8.4027
4095,8.9435,7.9698
4096,6.5451,8.7024
4098,3.4273,6.9819
4101,3.5434,0.2109
4103,7.5509,4.5621
4108,8.8506,5.217
4112,6.8469,10.2231
4115,3.1797,10.5339
4116,6.6457,4.8507
4117,5.6709,4.7508
4119,7.1176,4.7175
4120,8.6572,4.9728
4128,5.9107,6.3603
4130,5.5007,9.3018
4133,7.5122,4.8507
4134,3.4273,6.6933
4136,6.1893,5.3946
4137,4.9437,6.9264
4139,5.787,10.0788
4141,4.9901,10.4007
4142,4.8354,7.5258
4143,5.4311,3.6519
4147,4.6961,9.1464
4148,4.9127,8.3805
4151,7.2028,3.1857
4152,7.5354,9.8235
4154,6.9088,5.1726
4155,3.582,7.5258
4156,7.0325,5.1282
4159,12.9433,7.2261
4160,5.8024,9.3795
4163,5.7792,4.995
4168,7.1486,6.7932
4170,3.4428,10.2897
4172,4.8973,10.4895
4173,4.2164,3.3411
4174,5.3382,6.0717
4175,5.1448,6.4158
4176,11.0865,10.6005
4178,5.3614,7.4814
4179,4.2783,8.7246
4180,9.075,4.2846
4181,-0.0232,7.3926
4182,5.5007,9.2796
4183,1.7717,7.4148
4185,8.634,8.1141
4186,8.2008,4.6953
4187,8.3942,9.1131
4188,8.1002,6.9375
4191,8.7036,7.9476
4194,3.729,7.9143
4197,3.2803,9.9234
4198,7.0558,8.8689
4199,3.4737,10.6893
4200,5.7947,5.6721
4201,6.0423,5.5389
4202,8.959,7.9587
4204,3.5511,10.9113
4205,5.2531,3.7518
4206,6.3981,0.3996
4207,7.4271,5.5611
4208,8.8739,5.2503
4209,7.8913,4.7619
4211,7.1022,6.1827
4212,8.7655,7.9698
4213,5.7251,9.0909
4214,11.8215,7.3815
4215,3.8064,10.212
4216,5.8643,9.0465
4217,5.3614,6.5823
4218,8.7114,6.3381
4219,7.4503,6.66
4220,6.9939,5.0394
4221,4.8586,8.4693
4223,6.0964,8.2806
4224,7.6515,8.1807
4232,8.6185,8.1363
4234,6.3827,5.4168
4235,4.9359,7.7256
4236,7.0403,8.5137
4239,7.7366,4.2957
4242,5.8721,6.7932
4244,3.5356,10.9002
4246,6.7231,6.7488
4248,8.6572,5.9274
4252,5.7947,9.4017
4253,5.7715,3.6297
4254,7.5432,5.0061
4255,6.6767,6.216
4256,3.582,4.3956
4258,5.5007,7.9365
4259,6.9939,6.3825
4260,5.8334,8.991
4261,5.3692,8.1585
4262,4.2242,8.1585
4264,3.907,3.1746
4265,2.6459,4.2291
4267,5.8179,9.9678
4270,4.727,6.3603
4275,7.4348,5.5833
4276,8.812,6.3381
4278,6.0423,5.5167
4280,7.8449,5.6388
4281,11.7751,7.6479
4282,6.5219,9.9345
4283,8.3246,9.2907
4284,12.8504,7.2594
4285,3.4737,10.6005
4288,5.8953,6.0495
4290,7.899,5.0394
4292,7.9764,4.773
4293,4.8973,7.104
4294,6.9397,5.0616
4300,5.1293,7.2927
4305,8.8352,6.3159
4308,3.3422,10.8558
4309,7.0867,5.9718
4311,7.9223,5.4612
4312,5.4698,9.2352
4315,7.0171,5.1171
4316,5.4001,7.9476
4317,7.6205,4.8729
4318,7.0171,5.1504
4319,7.0093,5.0505
4320,5.8024,8.991
4321,6.3981,0.4662
4323,4.9127,5.2614
4324,6.491,9.7569
4325,5.9958,5.55
4326,6.8546,9.7014
4327,5.8102,5.9052
4328,1.6556,6.0384
4329,6.6535,4.8174
4331,4.2087,7.8921
4332,7.0944,5.9718
4333,5.7019,5.7165
4334,3.4273,7.0485
4336,3.3577,9.0354
4337,4.5878,5.4612
4338,4.5336,5.0172
4341,12.7963,6.5712
4342,5.7715,5.6832
4347,3.7832,10.212
4352,5.1061,3.8295
4353,5.2841,2.22
4359,8.8739,8.3361
4360,4.3093,8.4471
4367,1.4777,4.1181
4368,4.9514,6.993
4369,8.0383,3.6408
4370,7.93,6.5046
4371,3.6439,0.6771
4372,12.9433,6.3492
4373,3.466,5.5167
4374,7.9919,9.8679
4375,7.7211,8.991
4376,7.0248,9.0687
4377,9.6475,6.3381
4378,2.8703,7.8699
4379,5.1216,7.1151
4381,8.1389,3.6852
4382,9.2916,6.3492
4383,1.6866,4.1847
4386,7.079,5.9607
4389,3.3809,7.5258
4390,6.754,4.9506
4393,3.76,10.212
4397,7.2646,4.9173
4398,12.8504,7.215
4402,6.6535,7.3371
4404,6.8778,4.6953
4406,6.5451,8.7246
4410,12.5874,7.1484
4411,9.6552,6.0939
4412,9.4928,4.4289
4413,5.8024,9.0243
4414,9.3535,6.9153
4415,7.752,7.8033
4416,12.3398,10.8558
4417,7.2956,10.2009
4418,7.2569,10.1565
4422,9.7558,6.9153
4423,4.9591,6.5268
4426,5.1293,7.3038
4429,7.3652,6.4713
4430,6.0113,6.5379
4443,3.3886,9.9123
4444,7.3962,5.4279
4449,5.9107,6.0717
4450,6.0809,4.7952
4451,8.4174,9.1353
4452,4.758,11.9103
4453,8.8893,8.3583
4454,4.7193,5.1948
4455,8.6882,3.8406
4456,3.7522,10.7448
4457,6.3053,5.6721
4465,8.3091,2.331
4466,7.9687,5.661
4471,3.3731,7.9587
4472,3.2803,10.4007
4480,4.905,7.1262
4481,5.6554,5.7387
4482,3.3267,10.3896
4483,3.3422,9.6015
4484,5.8256,7.7811
4485,9.663,5.9718
4490,9.1214,5.9829
4495,6.9474,10.3563
4497,8.3555,6.993
4499,3.6903,10.2009
4501,8.3323,8.9133
4502,7.9532,6.5379
4503,4.6342,11.7105
4504,6.2125,7.9698
4507,7.5586,5.0172
4508,4.7116,11.8881
4509,6.1893,5.6832
4510,8.371,4.7508
4511,7.8526,9.1131
4512,5.5007,9.3351
4519,6.5993,9.3906
4523,3.2339,12.2322
4524,5.3305,3.6297
4528,12.8969,7.1928
4530,8.0228,4.7508
4536,5.3228,8.7024
4537,7.0712,6.2382
4538,11.2722,6.9597
4539,7.3962,5.5722
4542,5.1835,9.2463
4543,11.8447,7.2039
4553,7.9223,3.6408
4554,9.6398,6.1161
4555,4.8276,3.7185
4556,9.485,3.8184
4558,4.1932,7.4814
4561,3.466,5.883
4566,3.435,5.439
4569,6.5451,8.769
4573,3.8219,3.663
4580,4.6729,11.8881
4582,9.6552,6.0384
4595,4.9901,8.3805
4602,4.9669,5.9274
4607,7.0171,5.1393
4608,4.4717,8.3139
4611,8.6959,5.3169
4617,4.5027,5.217
4618,7.8449,7.2705
4619,9.3226,4.3512
4624,3.8683,4.7841
4626,7.8758,7.992
4628,6.4059,5.0394
4630,10.2974,1.6983
4634,4.6884,10.2342
4635,8.8197,6.3381
4636,4.6497,6.0162
4640,3.7445,10.9113
4641,4.201,8.0142
4645,5.7328,9.102
4646,6.5219,9.324
4647,7.489,4.9062
4648,7.0093,5.0616
4660,5.6941,5.6943
4662,4.8276,11.8992
4663,7.7211,4.8507
4666,8.0151,6.4713
4667,5.5781,4.5399
4674,7.4116,6.993
4678,7.9532,5.4723
4686,5.9494,5.0838
4688,3.8992,7.0485
4694,7.8139,5.3391
4700,5.8798,2.9637
4701,9.663,6.0273
4702,4.0926,8.3139
4707,7.9068,5.4612
4708,7.4503,6.7266
4709,7.0325,5.1837
4711,6.05,5.5056
4715,7.4813,9.4128
4727,5.2609,3.9849
4729,4.8508,6.6156
4733,3.3809,10.2009
4734,3.2416,0.666
4740,6.1274,1.8537
4743,12.9046,7.2705
4752,5.5007,9.2796
4753,11.8215,7.8033
4754,4.17,6.1827
4755,3.3809,7.3926
4757,8.6263,7.0374
4760,3.3345,10.4895
4763,2.1198,7.5258
4765,8.8197,7.992
4771,6.7308,10.0011
4775,4.9591,7.0929
4776,2.9322,7.437
4782,6.8391,6.8043
4784,5.493,3.108
4791,9.075,7.7367
4806,3.7445,10.9002
4807,5.7792,7.0929
4817,8.1079,3.663
4821,6.5219,9.8901
4825,5.6632,5.7387
4829,4.201,6.7266
4833,5.2067,8.1474
4835,5.1216,7.1373
4842,9.2452,8.0697
4843,7.0171,9.0687
4863,3.7832,10.2009
4866,4.2474,5.1837
4867,4.8431,7.4703
4872,5.7173,9.6348
4882,5.2454,7.9587
4891,5.2686,5.9385
4892,7.5509,11.433
4897,5.9417,5.2725
4901,6.5529,0.4773
4903,4.8121,9.3129
4906,4.8044,3.774
4932,6.4832,5.4057
4933,-0.4332,5.6721
4935,7.6205,3.6186
